check_id,engine,category,priority,title,scope,cost,pass,source,min_version,max_version,run_on,requires,platform_skip,platform_priority,fix_effort,fix_risk,condition,thresholds,reads,ref,docs_url,status,since,superseded_by,threshold_changed
PG-INFO-002,postgresql,INFO,250,Host resources,host,0,inventory,os,,,any,os,,,S,low,"CPU count, RAM, swap, storage rotational flag, filesystem of the data directory and container detection, from the host helper; otherwise 'unknown, supply baseline.ram_gb'.",,"/proc/meminfo, /proc/cpuinfo, /sys/block",reference/checks-postgres.md#pg-info-002,https://www.postgresql.org/docs/current/runtime-config-resource.html,active,0.1.0,,
PG-INFO-003,postgresql,INFO,250,Installed extensions,database,0,inventory,sql,,,any,,,,S,low,"Always, per scanned database: installed extensions with their installed and default versions, flagging those that require shared_preload_libraries.",,"pg_extension, pg_available_extensions",reference/checks-postgres.md#pg-info-003,https://www.postgresql.org/docs/current/sql-createextension.html,active,0.1.0,,
PG-INFO-004,postgresql,INFO,250,Replication topology,cluster,0,inventory,sql,,,any,pg_monitor,,,S,low,"Always: this node's role, connected standbys with application name, address, state, sync_state and lag; replication slots with type, plugin, activity and retained WAL; subscriptions and publications; synchronous_standby_names. primary_conninfo is reported with any password masked.",,"pg_stat_replication, pg_replication_slots, pg_stat_wal_receiver, pg_subscription, pg_publication",reference/checks-postgres.md#pg-info-004,https://www.postgresql.org/docs/current/warm-standby.html,active,0.1.0,,
PG-INFO-005,postgresql,INFO,250,Connection summary,cluster,0,inventory,sql,10,,any,,,,S,low,"Always: connection counts by state and by database, the top 10 application names, the number of distinct client addresses and the oldest backend_start.",top_n=10,pg_stat_activity,reference/checks-postgres.md#pg-info-005,https://www.postgresql.org/docs/current/monitoring-stats.html#MONITORING-PG-STAT-ACTIVITY-VIEW,active,0.1.0,,
PG-INFO-006,postgresql,INFO,250,Autovacuum configuration,setting,0,inventory,sql,,,any,,,,S,low,"Always: every autovacuum and vacuum setting with its value and source, so the VAC and WRAP findings can be read against the configuration that produced them.",,pg_settings,reference/checks-postgres.md#pg-info-006,https://www.postgresql.org/docs/current/runtime-config-autovacuum.html,active,0.1.0,,
PG-INFO-007,postgresql,INFO,250,Object counts,database,1,inventory,sql,,,any,,,,S,low,"Always, per scanned database: pg_class counts by relkind, schema count, partition count and user function count.",,"pg_class, pg_namespace, pg_proc",reference/checks-postgres.md#pg-info-007,https://www.postgresql.org/docs/current/diskusage.html,active,0.1.0,,
PG-INFO-008,postgresql,INFO,250,"Checkpoint, background writer, WAL and archiver rates",cluster,0,inventory,sql,,,any,,,,S,low,"Always: per-hour rates since the statistics reset for checkpoints (timed and requested), buffers written, WAL bytes and records (14+), and archived and failed WAL files, each with the reset timestamp it is measured from.",,"pg_stat_bgwriter / pg_stat_checkpointer, pg_stat_wal, pg_stat_archiver",reference/checks-postgres.md#pg-info-008,https://www.postgresql.org/docs/current/monitoring-stats.html,active,0.1.0,,
PG-INFO-009,postgresql,INFO,250,Roles summary,role,0,inventory,sql,,,any,,,,S,low,"Always: counts of total, login-capable, superuser, replication, createrole, createdb and bypassrls roles, with platform-owned roles counted separately.",,pg_roles,reference/checks-postgres.md#pg-info-009,https://www.postgresql.org/docs/current/role-attributes.html,active,0.1.0,,
PG-INFO-010,postgresql,INFO,250,pg_hba summary,cluster,0,inventory,sql,10,,any,superuser,,,S,low,"One row per (connection type, authentication method) with the rule count, the line numbers, and the addresses, databases and roles matched. Skipped without the privilege to read pg_hba_file_rules; SEC-012 then says so.",,pg_hba_file_rules,reference/checks-postgres.md#pg-info-010,https://www.postgresql.org/docs/current/auth-pg-hba-conf.html,active,0.1.0,,
PG-INFO-011,postgresql,INFO,250,Tablespaces,cluster,0,inventory,sql,,,any,,,,S,low,"Always: tablespace names, owners, locations and sizes. A non-default tablespace is usually a different volume with its own free space and its own failure mode.",,"pg_tablespace, pg_tablespace_location(), pg_tablespace_size()",reference/checks-postgres.md#pg-info-011,https://www.postgresql.org/docs/current/manage-ag-tablespaces.html,active,0.1.0,,
PG-INFO-012,postgresql,INFO,250,Statistics window,cluster,0,inventory,sql,,,any,,,,S,low,"Always: the earliest stats_reset across the statistics views and the server uptime, expressed as 'counters cover N days'. Every rate in this report depends on it, so it is printed near the top.",,"pg_stat_database, pg_stat_bgwriter, pg_postmaster_start_time()",reference/checks-postgres.md#pg-info-012,https://www.postgresql.org/docs/current/monitoring-stats.html,active,0.1.0,,
XX-META-001,any,META,0,Checks skipped,cluster,0,fast,derived,,,any,,,,S,low,"Any registry check eligible for this engine/version/role did not run; details list each with reason in {privilege, version, platform, standby, cost, user-skip, timeout, error, no-input, embedded-subset, planned}.",,run bookkeeping,reference/checks-postgres.md#xx-meta-001,https://www.postgresql.org/docs/current/monitoring-stats.html,active,0.1.0,,
XX-META-002,any,META,0,Insufficient privileges for core visibility,role,0,fast,derived,10,,any,,,,S,low,"Connected role is not a member of pg_monitor and lacks pg_read_all_stats, so pg_stat_activity.query and pg_stat_statements rows for other users are masked.",,"pg_has_role(), pg_roles",reference/checks-postgres.md#xx-meta-002,https://www.postgresql.org/docs/current/predefined-roles.html,active,0.1.0,,
XX-META-003,any,META,0,Statistics reset within 24 hours,cluster,0,fast,derived,,,any,,,,S,low,"Any of pg_stat_database.stats_reset, pg_stat_bgwriter/pg_stat_checkpointer.stats_reset or pg_stat_statements_info.stats_reset is within 24 h; every counter-based finding becomes confidence=low.",stats_age_seconds=86400,"pg_stat_database, pg_stat_bgwriter, pg_stat_statements_info",reference/checks-postgres.md#xx-meta-003,https://www.postgresql.org/docs/current/monitoring-stats.html,active,0.1.0,,
XX-META-004,any,META,0,db-triage registry is stale,cluster,0,fast,derived,,,any,,,,S,low,"registry.csv generated_at older than 365 days, or reference/versions.yml as_of older than 180 days; EOL and latest-minor checks become confidence=low.",registry_age_days=365;versions_age_days=180,"registry.csv, reference/versions.yml",reference/checks-postgres.md#xx-meta-004,https://www.postgresql.org/support/versioning/,active,0.1.0,,
XX-META-005,any,META,0,Target is a standby/replica,cluster,0,fast,derived,,,any,,,,S,low,pg_is_in_recovery() is true; primary-only checks are skipped and usage counters are this instance's only.,,pg_is_in_recovery(),reference/checks-postgres.md#xx-meta-005,https://www.postgresql.org/docs/current/warm-standby.html,active,0.1.0,,
XX-META-006,any,META,0,Managed platform detected; checks adapted,cluster,0,fast,derived,,,any,,,,S,low,A platform fingerprint from reference/platforms.md matched; details list checks skipped or re-prioritised.,,"pg_roles, pg_settings, pg_available_extensions",reference/checks-postgres.md#xx-meta-006,https://www.postgresql.org/support/versioning/,active,0.1.0,,
XX-META-007,any,META,0,Run limited to N of M databases / relation sampling in effect,cluster,0,fast,derived,,,any,,,,S,low,"More databases exist than were scanned (fast-pass cap 5), or a scanned database has more than 50,000 relations so per-relation checks used top-N sampling.",max_databases=5;max_relations=50000,"pg_database, pg_class",reference/checks-postgres.md#xx-meta-007,https://www.postgresql.org/docs/current/monitoring-stats.html,active,0.1.0,,
XX-META-008,any,META,0,Interview questions unanswered,interview,0,fast,interview,,,any,interview,,,S,low,"Any source=interview check has no recorded answer in .db-triage.yml interview:, or the answer is older than 180 days.",answer_age_days=180,.db-triage.yml,reference/checks-postgres.md#xx-meta-008,https://www.postgresql.org/docs/current/backup.html,active,0.1.0,,
XX-META-009,any,META,254,Run metadata,cluster,0,inventory,derived,,,any,,,,S,low,"Always. Target label, engine, version, role, platform, mode, DSN host (never the password), start/end, duration, checks run/skipped/suppressed, db-triage and registry versions.",,run bookkeeping,reference/checks-postgres.md#xx-meta-009,https://www.postgresql.org/docs/current/monitoring-stats.html,active,0.1.0,,
XX-META-010,any,META,255,db-triage credits,cluster,0,inventory,derived,,,any,,,,S,low,"Always, unless suppressed. db-triage version and repository URL.",,VERSION,reference/checks-postgres.md#xx-meta-010,https://www.postgresql.org/docs/current/monitoring-stats.html,active,0.1.0,,
MY-CORR-001,mysql,CORR,1,InnoDB corruption messages in the error log,host,2,deep,sql,,,any,SELECT ON performance_schema.*,rds;aurora;cloudsql;azure,,L,high,InnoDB integrity messages in performance_schema.error_log within the lookback window.,lookback_hours=168,performance_schema.error_log,reference/checks-mysql.md#my-corr-001,https://dev.mysql.com/doc/refman/8.4/en/error-log.html,active,0.1.0,,
MY-REPL-003,mysql,REPL,5,Replica lag over 5 minutes,replica,0,fast,sql,8.0,,standby,SELECT ON performance_schema.*,,,M,low,Applier lag >= 300 s.,lag_critical_seconds=300;lag_warn_seconds=30,@dbt_repl_lag_s / @dbt_repl_lag_src (01_session.sql §6c),reference/checks-mysql.md#my-repl-003,https://dev.mysql.com/doc/refman/8.4/en/replication-administration-status.html,active,0.1.0,,
MY-REPL-010,mysql,REPL,5,Group Replication member not ONLINE,cluster,0,fast,sql,5.7.17,,any,SELECT ON performance_schema.*,,,M,high,"A group member is not ONLINE, or the group has fewer than 3 members.",min_members=3,performance_schema.replication_group_members,reference/checks-mysql.md#my-repl-010,https://dev.mysql.com/doc/refman/8.4/en/group-replication-monitoring.html,active,0.1.0,,
MY-CORR-002,mysql,CORR,20,Crash-recovery messages in the error log,host,2,deep,sql,,,any,SELECT ON performance_schema.*,rds;aurora;cloudsql;azure,,M,low,Crash or unclean-shutdown messages in performance_schema.error_log.,lookback_hours=168,performance_schema.error_log,reference/checks-mysql.md#my-corr-002,https://dev.mysql.com/doc/refman/8.4/en/error-log.html,active,0.1.0,,
MY-REPL-016,mysql,REPL,20,GTID set has gaps,cluster,0,fast,sql,5.6,,any,,,,L,high,gtid_executed contains more intervals than source UUIDs.,,"@dbt_v_gtid_executed, @dbt_v_gtid_purged",reference/checks-mysql.md#my-repl-016,https://dev.mysql.com/doc/refman/8.4/en/replication-gtids-concepts.html,active,0.1.0,,
MY-REPL-004,mysql,REPL,50,Replica lag over 30 seconds,replica,0,fast,sql,8.0,,standby,SELECT ON performance_schema.*,,,M,low,Applier lag >= 30 s and < 300 s.,lag_warn_seconds=30;lag_critical_seconds=300,@dbt_repl_lag_s / @dbt_repl_lag_src,reference/checks-mysql.md#my-repl-004,https://dev.mysql.com/doc/refman/8.4/en/replication-administration-status.html,active,0.1.0,,
MY-REL-010,mysql,REL,100,Persisted variables override the configuration files,setting,0,fast,sql,8.0,,any,SELECT ON performance_schema.*,rds;aurora;cloudsql;azure,,S,med,A persisted variable overrides a file-sourced value.,,"performance_schema.persisted_variables, performance_schema.variables_info",reference/checks-mysql.md#my-rel-010,https://dev.mysql.com/doc/refman/8.4/en/persisted-system-variables.html,active,0.1.0,,
MY-SCHEMA-003,mysql,SCHEMA,150,sql_require_primary_key off while primary-key-less tables exist,setting,1,fast,sql,8.0.13,,any,,,,S,med,sql_require_primary_key OFF while primary-key-less tables exist.,,"@dbt_v_sql_require_primary_key, information_schema.TABLES/STATISTICS",reference/checks-mysql.md#my-schema-003,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html#sysvar_sql_require_primary_key,active,0.1.0,,
MY-CFG-002,mysql,CFG,200,Persisted variables (inventory),setting,0,inventory,sql,8.0,,any,SELECT ON performance_schema.*,,,S,low,Always emitted when persisted variables exist.,,performance_schema.persisted_variables,reference/checks-mysql.md#my-cfg-002,https://dev.mysql.com/doc/refman/8.4/en/persisted-system-variables.html,active,0.1.0,,
MY-SEC-013,mysql,SEC,200,Accounts without password expiry (review),role,0,inventory,sql,,,any,SELECT ON mysql.*,,,S,low,Accounts inherit an unlimited default_password_lifetime.,,"normalised account source (password_lifetime), @dbt_v_default_password_lifetime",reference/checks-mysql.md#my-sec-013,https://dev.mysql.com/doc/refman/8.4/en/password-management.html,active,0.1.0,,
MY-MEM-009,mariadb,MEM,50,Query cache enabled,setting,0,fast,sql,,,any,,,,S,low,query_cache_type not OFF with a non-zero query_cache_size.,threads_running=8,"@dbt_v_query_cache_type, @dbt_v_query_cache_size, @dbt_s_threads_running",reference/checks-mysql.md#my-mem-009,https://mariadb.com/kb/en/query-cache/,active,0.1.0,,
MY-WAL-004,mariadb,WAL,100,Checkpoint age near redo capacity,cluster,0,fast,sql,,,any,,,,M,med,Checkpoint age >= 75% of its maximum.,checkpoint_age_ratio=0.75,"@dbt_s_innodb_checkpoint_age, @dbt_s_innodb_checkpoint_max_age",reference/checks-mysql.md#my-wal-004,https://mariadb.com/kb/en/innodb-status-variables/,active,0.1.0,,
MY-QRY-016,mariadb,QRY,240,Per-account workload profile (MariaDB user statistics),role,1,inventory,sql,,,any,,,,S,low,Always emitted when userstat is ON.,top_n=15,"information_schema.USER_STATISTICS, @dbt_v_userstat",reference/checks-mysql.md#my-qry-016,https://mariadb.com/kb/en/user-statistics/,active,0.1.0,,
MY-BAK-001,"mysql,mariadb",BAK,1,Binary logging disabled — point-in-time recovery impossible,cluster,0,fast,sql,,,any,,rds;aurora;cloudsql;azure,rds=200;aurora=200;cloudsql=200;azure=200,M,med,log_bin = OFF on a self-managed primary.,,"@@GLOBAL.log_bin, @dbt_platform, @dbt_is_replica",reference/checks-mysql.md#my-bak-001,https://dev.mysql.com/doc/refman/8.4/en/binary-log.html,active,0.1.0,,
MY-BAK-002,"mysql,mariadb",BAK,1,Last successful backup unknown or older than 7 days,cluster,0,fast,external,,,any,os;interview,,,M,low,"No backup tool output found, or newest backup >= 7 days old.",,,reference/checks-mysql.md#my-bak-002,https://dev.mysql.com/doc/refman/8.4/en/backup-methods.html,active,0.1.0,,
MY-CAP-001,"mysql,mariadb",CAP,1,"Data, binary log or temp volume at or above 90 percent full",host,0,fast,os,,,any,os,rds;aurora;cloudsql;azure,,M,high,A MySQL volume is >= 90% full.,,,reference/checks-mysql.md#my-cap-001,https://dev.mysql.com/doc/refman/8.4/en/disk-issues.html,active,0.1.0,,
MY-DUR-004,"mysql,mariadb",DUR,1,InnoDB doublewrite buffer disabled,setting,0,fast,sql,,,any,,,,M,high,innodb_doublewrite is OFF or DETECT_ONLY.,,"@@GLOBAL.innodb_doublewrite, @@GLOBAL.innodb_page_size",reference/checks-mysql.md#my-dur-004,https://dev.mysql.com/doc/refman/8.4/en/innodb-doublewrite-buffer.html,active,0.1.0,,
MY-DUR-005,"mysql,mariadb",DUR,1,Server running in innodb_force_recovery mode,setting,0,fast,sql,,,any,,,,L,high,innodb_force_recovery > 0.,,@@GLOBAL.innodb_force_recovery,reference/checks-mysql.md#my-dur-005,https://dev.mysql.com/doc/refman/8.4/en/forcing-innodb-recovery.html,active,0.1.0,,
MY-REL-002,"mysql,mariadb",REL,1,End-of-life server reachable from any network interface,cluster,0,fast,sql,,,any,SELECT ON mysql.*,,,L,high,"MY-REL-001 fired, the server listens on all interfaces, and wildcard-host accounts exist.",eol_as_of=2026-09-02,"as MY-REL-001, plus @@GLOBAL.bind_address, @@GLOBAL.skip_networking, and the wildcard-host account count",reference/checks-mysql.md#my-rel-002,https://endoflife.date/mysql,active,0.1.0,,
MY-REPL-001,"mysql,mariadb",REPL,1,Replication stopped with an error,replica,0,fast,sql,,,standby,SELECT ON performance_schema.*,,,M,med,A replication thread is not running and an error is recorded.,,@dbt_repl_io_state / @dbt_repl_sql_state / @dbt_repl_err_* (01_session.sql §6c),reference/checks-mysql.md#my-repl-001,https://dev.mysql.com/doc/refman/8.4/en/replication-administration-status.html,active,0.1.0,,
MY-SEC-001,"mysql,mariadb",SEC,1,Accounts with no password,role,0,fast,sql,,,any,SELECT ON mysql.*,,,S,med,"An unlocked, non-external-auth account has an empty credential.",,normalised account source @dbt_acct_src (01_session.sql §6d),reference/checks-mysql.md#my-sec-001,https://dev.mysql.com/doc/refman/8.4/en/assigning-passwords.html,active,0.1.0,,
MY-SEC-002,"mysql,mariadb",SEC,1,Superuser-equivalent account reachable from any host,role,0,fast,sql,,,any,SELECT ON mysql.*,,,S,med,An account with SUPER or all privileges has a wildcard host pattern.,,normalised account source @dbt_acct_src,reference/checks-mysql.md#my-sec-002,https://dev.mysql.com/doc/refman/8.4/en/privileges-provided.html,active,0.1.0,,
MY-CONN-001,"mysql,mariadb",CONN,5,Connections at or above 90 percent of max_connections,cluster,0,fast,sql,,,any,,,,S,med,Threads_connected or Max_used_connections >= 90% of max_connections.,conn_critical_ratio=0.90,"@dbt_s_threads_connected (now), @dbt_s_max_used_connections (since restart), @@GLOBAL.max_connections",reference/checks-mysql.md#my-conn-001,https://dev.mysql.com/doc/refman/8.4/en/too-many-connections.html,active,0.1.0,,
MY-DUR-003,"mysql,mariadb",DUR,5,Crash-unsafe replication source,cluster,0,fast,sql,,,any,PROCESS,,,S,med,MY-DUR-001 and MY-DUR-002 both true and replicas are connected.,,"@@GLOBAL.innodb_flush_log_at_trx_commit, @@GLOBAL.sync_binlog, @@GLOBAL.log_bin, information_schema.PROCESSLIST (Binlog Dump threads, via @dbt_binlog_dump_threads)",reference/checks-mysql.md#my-dur-003,https://dev.mysql.com/doc/refman/8.4/en/replication-solutions-performance.html,active,0.1.0,,
MY-SCHEMA-005,"mysql,mariadb",SCHEMA,5,AUTO_INCREMENT at or above 90 percent exhausted,relation,1,fast,sql,,,any,,,,L,high,AUTO_INCREMENT >= 90% of the column type maximum.,autoinc_critical_ratio=0.90;autoinc_warn_ratio=0.70,"sys.schema_auto_increment_columns, with an information_schema fallback",reference/checks-mysql.md#my-schema-005,https://dev.mysql.com/doc/refman/8.4/en/example-auto-increment.html,active,0.1.0,,
MY-SEC-003,"mysql,mariadb",SEC,5,Anonymous accounts present,role,0,fast,sql,,,any,SELECT ON mysql.*,,,S,med,An account with an empty username exists.,,normalised account source @dbt_acct_src,reference/checks-mysql.md#my-sec-003,https://dev.mysql.com/doc/refman/8.4/en/default-privileges.html,active,0.1.0,,
MY-UNDO-001,"mysql,mariadb",UNDO,5,InnoDB history list length very high,cluster,0,fast,sql,,,any,,,,M,med,"InnoDB history list length >= 1,000,000 undo records.",hll_critical=1000000,information_schema.INNODB_METRICS trx_rseg_history_len (via @dbt_hll),reference/checks-mysql.md#my-undo-001,https://dev.mysql.com/doc/refman/8.4/en/innodb-purge-configuration.html,active,0.1.0,,
MY-DUR-001,"mysql,mariadb",DUR,10,innodb_flush_log_at_trx_commit not 1,setting,0,fast,sql,,,any,,,,S,med,innodb_flush_log_at_trx_commit is 0 or 2.,,"@@GLOBAL.innodb_flush_log_at_trx_commit, @@GLOBAL.innodb_flush_log_at_timeout",reference/checks-mysql.md#my-dur-001,https://dev.mysql.com/doc/refman/8.4/en/innodb-parameters.html#sysvar_innodb_flush_log_at_trx_commit,active,0.1.0,,
MY-DUR-002,"mysql,mariadb",DUR,10,sync_binlog not 1,setting,0,fast,sql,,,any,,,,S,med,log_bin ON and sync_binlog <> 1.,,"@@GLOBAL.sync_binlog, @@GLOBAL.log_bin",reference/checks-mysql.md#my-dur-002,https://dev.mysql.com/doc/refman/8.4/en/replication-options-binary-log.html#sysvar_sync_binlog,active,0.1.0,,
MY-LOCK-001,"mysql,mariadb",LOCK,10,Transaction waiting on a row lock for over 5 minutes,session,0,fast,sql,,,any,PROCESS,,,S,med,A transaction has waited >= 300 s for a row lock.,lock_wait_critical_seconds=300;lock_wait_warn_seconds=30,"information_schema.INNODB_TRX (trx_wait_started, trx_state), PROCESSLIST",reference/checks-mysql.md#my-lock-001,https://dev.mysql.com/doc/refman/8.4/en/innodb-locking.html,active,0.1.0,,
MY-LOCK-004,"mysql,mariadb",LOCK,10,Idle transaction holding locks for over an hour,session,0,fast,sql,,,any,PROCESS,,,S,med,An idle transaction has held row locks >= 1 h.,idle_txn_critical_seconds=3600;idle_txn_warn_seconds=300,information_schema.INNODB_TRX joined to PROCESSLIST (COMMAND='Sleep'),reference/checks-mysql.md#my-lock-004,https://dev.mysql.com/doc/refman/8.4/en/innodb-locking.html,active,0.1.0,,
MY-REL-005,"mysql,mariadb",REL,10,Server restarted within the last 24 hours,cluster,0,fast,sql,,,any,,,,S,low,"Uptime < 86,400 s.",recent_restart_seconds=86400,@dbt_s_uptime,reference/checks-mysql.md#my-rel-005,https://dev.mysql.com/doc/refman/8.4/en/server-status-variables.html#statvar_Uptime,active,0.1.0,,
MY-REPL-002,"mysql,mariadb",REPL,10,Replication threads stopped without an error,replica,0,fast,sql,,,standby,SELECT ON performance_schema.*,,,S,med,A replication thread is not running and no error is recorded.,,@dbt_repl_io_state / @dbt_repl_sql_state / @dbt_repl_err_no,reference/checks-mysql.md#my-repl-002,https://dev.mysql.com/doc/refman/8.4/en/replication-administration-status.html,active,0.1.0,,
MY-REPL-005,"mysql,mariadb",REPL,10,Replica is writable,replica,0,fast,sql,,,standby,,,,S,med,Replica with read_only OFF or super_read_only OFF.,,"@@GLOBAL.read_only, @dbt_v_super_read_only, @dbt_is_replica",reference/checks-mysql.md#my-repl-005,https://dev.mysql.com/doc/refman/8.4/en/server-system-variables.html#sysvar_super_read_only,active,0.1.0,,
MY-BAK-003,"mysql,mariadb",BAK,20,Binary log retention shorter than one day,setting,0,fast,sql,,,any,,,,S,low,"Effective binary log retention < 86,400 s.",min_retention_seconds=86400,"@dbt_v_binlog_expire_logs_seconds, @dbt_v_expire_logs_days, @@GLOBAL.log_bin",reference/checks-mysql.md#my-bak-003,https://dev.mysql.com/doc/refman/8.4/en/replication-options-binary-log.html#sysvar_binlog_expire_logs_seconds,active,0.1.0,,
MY-CAP-002,"mysql,mariadb",CAP,20,Volume at or above 80 percent full,host,0,fast,os,,,any,os,rds;aurora;cloudsql;azure,,M,med,A MySQL volume is >= 80% full.,,,reference/checks-mysql.md#my-cap-002,https://dev.mysql.com/doc/refman/8.4/en/disk-issues.html,active,0.1.0,,
MY-CAP-003,"mysql,mariadb",CAP,20,Projected disk-full within 30 days,host,0,fast,derived,,,any,os,,,M,med,Projected disk-full within 30 days from snapshot growth.,,,reference/checks-mysql.md#my-cap-003,https://dev.mysql.com/doc/refman/8.4/en/disk-issues.html,planned,0.1.0,,
MY-CONN-003,"mysql,mariadb",CONN,20,Clients refused because max_connections was reached,cluster,0,fast,sql,,,any,,,,S,med,Connection_errors_max_connections > 0.,,@dbt_s_connection_errors_max_connections,reference/checks-mysql.md#my-conn-003,https://dev.mysql.com/doc/refman/8.4/en/server-status-variables.html#statvar_Connection_errors_xxx,active,0.1.0,,
MY-LOCK-003,"mysql,mariadb",LOCK,20,Transaction open for over an hour,session,0,fast,sql,,,any,PROCESS,,,S,med,A transaction has been open >= 1 h.,long_txn_seconds=3600,"information_schema.INNODB_TRX (trx_started), PROCESSLIST",reference/checks-mysql.md#my-lock-003,https://dev.mysql.com/doc/refman/8.4/en/innodb-transaction-model.html,active,0.1.0,,
MY-MEM-001,"mysql,mariadb",MEM,20,InnoDB buffer pool at the shipped default,setting,0,fast,sql,,,any,,,rds=200;aurora=200;cloudsql=200;azure=200,S,low,innodb_buffer_pool_size <= 128 MB with innodb_dedicated_server OFF.,default_pool_bytes=134217728,"@@GLOBAL.innodb_buffer_pool_size, @dbt_v_innodb_dedicated_server",reference/checks-mysql.md#my-mem-001,https://dev.mysql.com/doc/refman/8.4/en/innodb-buffer-pool-resize.html,active,0.1.0,,
MY-REL-001,"mysql,mariadb",REL,20,Server version is past end of life,cluster,0,fast,sql,,,any,,,vitess=200,L,med,The server's release branch is past its end-of-life date.,eol_as_of=2026-09-02,"@@GLOBAL.version, @dbt_fork, and the embedded release table below",reference/checks-mysql.md#my-rel-001,https://endoflife.date/mysql,active,0.1.0,,
MY-SCHEMA-001,"mysql,mariadb",SCHEMA,20,InnoDB tables without a primary key on a replicated source,relation,1,fast,sql,,,any,,,,L,med,An InnoDB table has no primary key and row-based binary logging is in use.,max_listed=20,"information_schema.TABLES, information_schema.STATISTICS (PRIMARY), @@GLOBAL.binlog_format, @@GLOBAL.log_bin, @dbt_binlog_dump_threads",reference/checks-mysql.md#my-schema-001,https://dev.mysql.com/doc/refman/8.4/en/replication-features-differing-tables.html,active,0.1.0,,
MY-BAK-004,"mysql,mariadb",BAK,50,Binary logs never expire,setting,0,fast,sql,,,any,,rds;aurora;cloudsql;azure,,S,low,log_bin ON and both retention variables are 0.,,"@dbt_v_binlog_expire_logs_seconds, @dbt_v_expire_logs_days, @@GLOBAL.log_bin",reference/checks-mysql.md#my-bak-004,https://dev.mysql.com/doc/refman/8.4/en/replication-options-binary-log.html#sysvar_binlog_expire_logs_seconds,active,0.1.0,,
MY-BAK-005,"mysql,mariadb",BAK,50,Restore never tested or RPO/RTO undocumented,interview,0,fast,interview,,,any,interview,,,M,low,"Last restore test > 90 days, never, or unknown.",,,reference/checks-mysql.md#my-bak-005,https://dev.mysql.com/doc/refman/8.4/en/backup-and-recovery.html,active,0.1.0,,
MY-CAP-006,"mysql,mariadb",CAP,50,Binary logs consuming excessive space,cluster,0,fast,derived,,,any,REPLICATION CLIENT,,,S,low,Binary logs occupy >= 100 GB or >= 25% of data size.,,,reference/checks-mysql.md#my-cap-006,https://dev.mysql.com/doc/refman/8.4/en/purge-binary-logs.html,planned,0.1.0,,
MY-CAP-007,"mysql,mariadb",CAP,50,General query log enabled,setting,0,fast,sql,,,any,,,,S,low,general_log = ON.,,"@@GLOBAL.general_log, @@GLOBAL.log_output, @dbt_s_questions",reference/checks-mysql.md#my-cap-007,https://dev.mysql.com/doc/refman/8.4/en/query-log.html,active,0.1.0,,
MY-CONN-002,"mysql,mariadb",CONN,50,Connections at or above 70 percent of max_connections,cluster,0,fast,sql,,,any,,,,S,low,Threads_connected or Max_used_connections >= 70% and < 90%.,conn_warn_ratio=0.70;conn_critical_ratio=0.90,as MY-CONN-001,reference/checks-mysql.md#my-conn-002,https://dev.mysql.com/doc/refman/8.4/en/too-many-connections.html,active,0.1.0,,
MY-CONN-006,"mysql,mariadb",CONN,50,max_connections very high with no thread pool and no evidence of a pooler,setting,0,fast,sql,,,any,PROCESS,,,L,med,"max_connections >= 1000, no thread pool, and connections are not concentrated.",high_max_connections=1000;pooler_host_concentration=0.80;pooler_max_hosts=3,"@@GLOBAL.max_connections, @dbt_v_thread_handling, information_schema.PLUGINS (thread_pool), information_schema.PROCESSLIST",reference/checks-mysql.md#my-conn-006,https://dev.mysql.com/doc/refman/8.4/en/connection-interfaces.html,active,0.1.0,,
MY-CONN-009,"mysql,mariadb",CONN,50,Server saturated at snapshot time,cluster,0,fast,sql,,,any,,,,M,low,"Threads_running >= 2 per core, or >= 64 when cores are unknown.",running_per_core=2;running_absolute=64,"@dbt_s_threads_running, @dbt_cpu_count",reference/checks-mysql.md#my-conn-009,https://dev.mysql.com/doc/refman/8.4/en/server-status-variables.html#statvar_Threads_running,active,0.1.0,,
MY-DUR-006,"mysql,mariadb",DUR,50,InnoDB page checksums disabled,setting,0,fast,sql,,,any,,,,L,med,innodb_checksum_algorithm = none.,,"@dbt_v_innodb_checksum_algorithm (bundle: present in MySQL 5.6+ and MariaDB 10.x, but read through the bundle so a fork that drops it yields NULL and this check stays silent instead of erroring)",reference/checks-mysql.md#my-dur-006,https://dev.mysql.com/doc/refman/8.4/en/innodb-parameters.html#sysvar_innodb_checksum_algorithm,active,0.1.0,,
MY-DUR-007,"mysql,mariadb",DUR,50,Non-transactional storage engines in use,relation,1,fast,sql,,,any,,,,L,med,Any user table uses a non-transactional storage engine.,max_rows=20,information_schema.TABLES,reference/checks-mysql.md#my-dur-007,https://dev.mysql.com/doc/refman/8.4/en/storage-engines.html,active,0.1.0,,
MY-IDX-001,"mysql,mariadb",IDX,50,Unused index of 1 GB or more,index,1,fast,sql,,,any,SELECT ON performance_schema.*;SELECT ON mysql.*,,,S,med,An index >= 1 GB has zero reads since restart.,unused_index_bytes=1073741824;min_uptime_days=30,"sys.schema_unused_indexes, or performance_schema.table_io_waits_summary_by_index_usage directly; mysql.innodb_index_stats (stat_name='size') x @@innodb_page_size for size",reference/checks-mysql.md#my-idx-001,https://dev.mysql.com/doc/refman/8.4/en/sys-schema-unused-indexes.html,active,0.1.0,,
